PLANTAORIGEN_Pesqueria,D_CLIENTE,PESO_NETO,ESTADO,CIUDAD,TIPOTRANSPORTE,target
1,56,34980,5,41,7,60
1,56,36380,5,41,5,60
1,157,22780,14,49,6,41
1,145,22210,14,61,5,9
1,157,21100,14,49,5,41
1,157,25180,14,49,5,41
1,61,29350,8,58,5,50
1,196,29970,14,3,5,25
1,196,33990,14,3,5,25
1,196,29410,14,3,5,25
1,75,34330,14,61,7,45
1,196,30620,14,3,5,25
1,157,22800,14,49,6,41
1,196,30280,14,3,5,12
1,18,26940,5,7,5,60
1,196,29860,14,3,6,40
1,196,30410,14,3,5,25
1,157,25350,14,49,5,41
1,18,27280,5,7,6,19
1,268,25740,14,3,6,40
1,268,25390,14,3,6,40
1,120,21880,3,8,3,48
1,229,33020,14,23,5,25
1,145,21270,14,61,11,39
1,196,29590,14,3,5,25
1,204,18980,14,3,5,41
1,145,22910,14,61,6,39
1,145,37880,14,61,6,44
1,151,33030,14,3,5,45
1,268,25240,14,3,6,40
1,18,27280,5,7,6,19
1,137,38720,14,61,5,25
1,157,29740,14,49,6,41
1,145,22950,14,61,6,39
1,18,27870,5,7,6,19
1,131,25560,5,7,5,69
1,56,29780,5,41,7,60
1,266,24960,14,3,5,41
1,133,19450,5,7,5,60
1,162,27440,14,3,5,54
1,56,37720,5,41,7,60
1,268,23150,14,3,6,50
1,56,32820,5,41,5,35
1,268,22240,14,3,6,40
1,56,32030,5,41,5,35
1,268,22510,14,3,6,40
1,268,22300,14,3,6,40
1,77,32040,14,3,6,40
1,268,22320,14,3,5,25
1,193,26410,14,49,6,50
1,15,20740,5,20,5,69
1,193,26440,14,49,6,40
1,268,23060,14,3,6,40
1,268,22980,14,3,5,57
1,145,21990,14,61,6,50
1,145,22820,14,61,6,40
1,268,22970,14,3,5,57
1,145,22000,14,61,6,50
1,268,22670,14,3,5,25
1,28,31680,14,61,5,57
1,28,31420,14,61,5,9
1,145,26940,14,61,6,56
1,204,28980,14,3,5,12
1,145,21730,14,61,6,50
1,204,30590,14,3,5,25
1,157,22790,14,49,6,41
1,145,24280,14,61,6,44
1,145,24140,14,61,6,40
1,145,22670,14,61,6,40
1,145,22910,14,61,6,40
1,203,37370,14,23,7,54
1,227,39500,14,42,5,44
1,18,27330,5,7,6,52
1,204,25010,14,3,5,41
1,204,22780,14,3,5,41
1,54,31440,14,23,6,40
1,268,22830,14,3,5,57
1,145,21930,14,61,6,48
1,54,31580,14,23,6,50
1,149,28990,5,52,5,66
1,145,22750,14,61,6,50
1,204,21120,14,3,5,41
1,204,20840,14,3,5,41
1,204,26820,14,3,5,41
1,268,23100,14,3,7,45
1,196,30780,14,3,6,40
1,145,23700,14,61,6,39
1,18,27270,5,7,5,35
1,18,27380,5,7,6,52
1,51,33990,14,55,5,54
1,157,22680,14,49,6,41
1,18,26620,5,7,6,52
1,157,26550,14,49,6,41
1,163,27610,14,3,6,40
1,157,26420,14,49,6,40
1,15,18250,5,20,5,35
1,151,36310,14,3,5,25
1,18,31150,5,7,7,69
1,157,24790,14,49,6,50
1,268,22800,14,3,6,40
1,268,22970,14,3,5,25
1,157,29010,14,49,6,40
1,18,27220,5,7,6,39
1,227,23540,14,42,5,9
1,268,22980,14,3,6,40
1,268,23000,14,3,6,40
1,140,27270,14,3,6,40
1,140,27450,14,3,6,40
1,268,23190,14,3,6,40
1,196,30350,14,3,5,25
1,131,29890,5,7,6,39
1,54,24920,14,3,6,40
1,157,26070,14,49,6,40
1,203,37450,14,23,5,41
1,215,38070,14,23,5,25
1,140,27270,14,3,6,40
1,268,23100,14,3,6,40
1,268,39340,14,3,5,54
1,140,27310,14,3,6,40
1,227,33000,14,42,6,44
1,41,34450,14,55,5,25
1,41,35810,14,55,5,45
1,157,22600,14,49,5,57
1,203,22950,14,23,6,41
1,157,25640,14,49,6,40
1,28,31910,14,61,7,12
1,157,29610,14,49,5,41
1,196,30120,14,3,5,25
1,236,20490,18,60,3,15
1,268,22950,14,3,5,45
1,140,26650,14,3,6,50
1,18,27150,5,7,6,52
1,145,23630,14,61,6,44
1,179,17380,6,22,6,52
1,56,35250,5,41,5,63
1,145,20840,14,61,6,39
1,140,26700,14,3,6,50
1,137,38880,14,61,7,45
1,56,31020,5,41,5,63
1,268,25610,14,3,6,50
1,137,37250,14,61,5,9
1,270,33820,8,58,5,50
1,18,27490,5,7,9,63
1,268,22300,14,3,6,40
1,18,22540,5,7,5,35
1,157,25340,14,49,6,50
1,268,22940,14,3,5,54
1,145,37610,14,61,11,52
1,69,20730,14,3,6,50
1,54,34380,14,13,6,48
1,268,22870,14,3,7,54
1,140,27100,14,3,6,40
1,268,23020,14,3,5,54
1,75,24070,14,61,8,54
1,268,21250,14,3,5,7
1,137,34630,14,61,5,12
1,41,28590,14,55,6,40
1,84,19790,14,23,6,40
1,28,31840,14,61,5,12
1,157,19330,14,49,5,41
1,41,27100,14,55,6,40
1,227,23980,14,42,6,39
1,227,19700,14,42,6,44
1,157,22840,14,49,5,41
1,227,33410,14,42,6,44
1,268,23010,14,3,5,57
1,157,24010,14,49,5,41
1,227,31560,14,42,6,44
1,268,22940,14,3,5,54
1,203,29970,14,23,6,44
1,140,27290,14,3,6,40
1,268,22980,14,3,5,45
1,227,22630,14,42,6,50
1,140,26650,14,3,6,40
1,268,22320,14,3,5,12
1,203,23460,14,23,5,41
1,107,21320,8,35,3,75
1,157,31810,14,49,6,40
1,268,21140,14,3,3,68
1,268,22290,14,3,5,57
1,140,26840,14,3,6,40
1,157,30610,14,49,6,50
1,157,30300,14,49,6,50
1,140,27060,14,3,6,50
1,260,20990,14,61,5,54
1,157,29950,14,49,6,40
1,266,32120,14,3,5,32
1,157,30280,14,49,6,50
1,264,31180,8,10,5,66
1,157,32050,14,49,6,40
1,227,24000,14,42,6,40
1,157,22730,14,49,5,41
1,157,26300,14,49,6,50
1,157,31470,14,49,6,40
1,54,23270,14,3,6,40
1,157,27060,14,49,6,56
1,157,37900,14,49,6,40
1,203,22910,14,23,6,40
1,140,27370,14,3,6,40
1,157,20390,14,49,6,50
1,227,22840,14,42,6,40
1,268,23120,14,3,5,54
1,268,21140,14,3,5,54
1,266,30100,14,3,6,50
1,56,34090,5,41,5,63
1,140,27220,14,3,6,40
1,56,34270,5,41,5,62
1,140,27380,14,3,6,40
1,157,26360,14,49,6,40
1,227,33480,14,42,6,40
1,28,30950,14,61,5,41
1,227,22700,14,42,6,50
1,266,29960,14,3,6,40
1,268,25700,14,3,5,12
1,268,22350,14,3,5,57
1,268,22330,14,3,7,54
1,56,35360,5,41,9,64
1,203,30320,14,23,6,44
1,157,26240,14,49,6,40
1,227,22690,14,42,6,50
1,268,23030,14,3,5,54
1,140,27370,14,3,6,40
1,268,20540,14,3,3,68
1,227,22640,14,42,6,40
1,227,23640,14,42,6,40
1,227,22860,14,42,6,40
1,227,23940,14,42,6,40
1,120,21000,3,8,3,48
1,227,22370,14,42,6,56
1,268,22480,14,3,5,9
1,268,22680,14,3,5,54
1,75,19850,14,61,7,54
1,137,37750,14,61,5,54
1,227,22650,14,42,6,40
1,227,22890,14,42,6,40
1,18,31190,5,7,5,62
1,145,22580,14,61,6,40
1,137,38830,14,61,7,54
1,268,23140,14,3,5,54
1,227,22170,14,42,6,41
1,270,33720,8,58,5,66
1,268,22340,14,3,5,25
1,56,35390,5,41,7,69
1,215,39230,14,23,5,12
1,268,23000,14,3,5,41
1,18,20820,5,7,7,60
1,227,33040,14,42,6,40
1,140,27160,14,3,6,50
1,56,27870,5,41,5,63
1,140,27280,14,3,6,40
1,140,26620,14,3,6,48
1,227,38950,14,42,11,52
1,18,27690,5,7,6,39
1,268,39200,14,3,5,7
1,268,25710,14,3,5,9
1,268,22930,14,3,6,50
1,140,27180,14,3,6,40
1,140,27000,14,3,6,40
1,215,20590,14,23,4,57
1,266,26640,14,3,6,40
1,140,27290,14,3,6,40
1,109,20500,14,13,6,50
1,227,33730,14,42,11,52
1,145,24090,14,61,6,44
1,6,26230,14,61,3,57
1,151,34860,14,3,5,41
1,157,26330,14,49,6,52
1,151,21060,14,3,5,41
1,96,21640,5,20,5,64
1,157,26370,14,49,6,40
1,215,22860,14,23,5,9
1,157,23580,14,49,5,41
1,41,27120,14,55,5,9
1,151,27050,14,3,5,12
1,140,27310,14,3,6,40
1,157,32990,14,49,6,40
1,157,27060,14,49,6,50
1,56,34670,5,41,5,69
1,140,27140,14,3,6,40
1,268,25930,14,3,5,57
1,140,27310,14,3,6,40
1,236,35810,18,60,9,50
1,137,33380,14,61,6,56
1,18,19310,5,7,6,52
1,18,27160,5,7,6,39
1,157,32090,14,49,5,41
1,266,29960,14,3,6,40
1,266,29870,14,3,6,40
1,157,23830,14,49,6,40
1,151,25540,14,3,5,45
1,140,27270,14,3,6,50
1,236,35750,18,60,5,15
1,266,25500,14,3,6,56
1,251,29760,7,69,5,33
1,251,30050,7,69,9,33
1,215,15950,14,23,5,57
1,227,19760,14,42,6,44
1,151,25050,14,3,5,54
1,157,20660,14,49,6,41
1,56,35690,5,41,5,60
1,151,32300,14,3,5,54
1,215,14060,14,23,5,45
1,266,25080,14,3,6,40
1,157,22530,14,49,6,41
1,266,22850,14,3,6,40
1,266,22790,14,3,6,40
1,137,19470,14,61,6,44
1,56,32090,5,41,5,61
1,156,38160,14,61,6,44
1,18,27010,5,7,6,39
1,215,16720,14,23,5,54
1,268,22800,14,3,6,50
1,18,22160,5,7,6,52
1,268,22470,14,3,7,45
1,215,28250,14,23,5,54
1,56,36300,5,41,5,66
1,227,23530,14,42,6,40
1,157,22050,14,49,5,57
1,268,23120,14,3,5,57
1,268,25510,14,3,5,57
1,157,26050,14,49,6,56
1,215,27900,14,23,5,36
1,157,37260,14,49,5,41
1,215,29340,14,23,5,45
1,203,32960,14,23,6,50
1,268,22820,14,3,6,40
1,268,22520,14,3,6,50
1,56,26100,5,41,9,63
1,56,31080,5,41,5,63
1,268,22900,14,3,6,40
1,268,25900,14,3,5,25
1,268,22250,14,3,6,40
1,140,27310,14,3,6,40
1,268,22600,14,3,3,68
1,151,33400,14,3,5,25
1,236,32740,18,60,5,61
1,151,37060,14,3,5,12
1,266,19460,14,3,6,50
1,227,21440,14,42,6,40
1,266,30130,14,3,6,40
1,266,19510,14,3,6,50
1,268,22040,14,3,6,40
1,204,37370,14,3,5,25
1,204,34280,14,3,5,25
1,268,22170,14,3,6,40
1,15,25230,5,20,5,69
1,268,22190,14,3,6,40
1,268,22520,14,3,6,40
1,268,22720,14,3,6,40
1,151,35290,14,3,5,36
1,268,22520,14,3,6,40
1,227,35500,14,42,5,25
1,268,22590,14,3,5,57
1,227,23540,14,42,6,40
1,140,27320,14,3,6,40
1,227,23510,14,42,6,40
1,107,21980,14,23,5,36
1,268,21210,14,3,5,9
1,268,22940,14,3,5,54
1,268,21700,14,3,5,12
0,227,38470,14,42,5,54
0,36,31530,14,13,5,54
0,227,39390,14,42,5,54
0,227,39850,14,42,5,54
0,78,31550,14,3,5,54
0,227,39880,14,42,5,54
0,209,36830,18,60,5,3
0,123,20080,14,13,2,57
0,69,19860,14,3,2,57
0,36,21010,14,13,2,57
0,227,21620,14,42,2,57
0,227,19960,14,42,2,57
0,137,21480,14,61,2,57
0,137,21070,14,61,2,57
0,41,5230,14,55,2,57
0,86,11480,14,3,2,57
0,137,21030,14,61,2,57
0,84,21550,14,13,2,57
0,103,20700,14,3,2,57
0,13,12720,5,52,5,34
0,13,12720,5,52,5,34
0,137,21200,14,61,3,57
0,137,21400,14,61,3,57
0,137,21260,14,61,3,57
0,196,21570,14,3,3,57
0,43,21250,14,61,3,57
0,43,20220,14,61,3,57
0,120,19870,14,26,3,57
0,109,21330,14,13,3,57
0,137,20910,14,61,3,57
0,227,21560,14,42,3,57
0,36,29230,14,13,3,57
0,137,21090,14,61,3,57
0,261,2590,14,3,13,32
0,36,9180,14,13,13,32
0,101,4340,14,3,13,32
0,62,9640,14,3,13,32
0,62,9640,14,3,13,32
0,62,9640,14,3,13,32
0,62,9640,14,3,13,32
0,62,9640,14,3,13,32
0,32,8710,14,63,13,32
0,86,1350,14,3,13,32
0,62,12540,14,3,13,32
0,62,12540,14,3,13,32
0,62,12540,14,3,13,32
0,62,12540,14,3,13,32
0,62,12540,14,3,13,32
0,62,12540,14,3,13,32
0,62,12540,14,3,13,32
0,62,12540,14,3,13,32
0,246,6200,14,3,13,32
0,97,7570,14,8,13,32
0,119,4260,14,3,13,32
0,62,11750,14,3,13,32
0,62,11750,14,3,13,32
0,62,11750,14,3,13,32
0,62,11750,14,3,13,32
0,62,11750,14,3,13,32
0,62,11750,14,3,13,32
0,246,11690,14,3,13,32
0,17,4210,14,61,13,32
0,86,9260,14,3,13,32
0,62,7840,14,3,13,32
0,62,7840,14,3,13,32
0,62,7840,14,3,13,32
0,62,7840,14,3,13,32
0,62,7840,14,3,13,32
0,62,14400,14,3,13,32
0,62,14400,14,3,13,32
0,62,14400,14,3,13,32
0,62,14400,14,3,13,32
0,62,14400,14,3,13,32
0,62,14400,14,3,13,32
0,7,14470,14,23,13,32
0,62,8840,14,3,13,32
0,62,8840,14,3,13,32
0,62,8840,14,3,13,32
0,62,8840,14,3,13,32
0,62,8840,14,3,13,32
0,86,9740,14,3,13,32
0,267,8810,14,63,13,32
0,73,4200,14,3,13,32
0,97,11420,14,8,13,32
0,215,7120,14,23,13,32
0,215,7120,14,23,13,32
0,86,11100,14,3,13,32
0,86,11100,14,3,13,32
0,86,11100,14,3,13,32
0,62,12570,14,3,13,32
0,62,12570,14,3,13,32
0,62,12570,14,3,13,32
0,62,12570,14,3,13,32
0,62,12570,14,3,13,32
0,62,12570,14,3,13,32
0,62,12570,14,3,13,32
0,62,12570,14,3,13,32
0,62,14660,14,3,13,32
0,62,14660,14,3,13,32
0,62,14660,14,3,13,32
0,62,14660,14,3,13,32
0,62,14660,14,3,13,32
0,62,14660,14,3,13,32
0,52,11350,14,23,13,32
0,52,11350,14,23,13,32
0,52,11350,14,23,13,32
0,86,9580,14,3,13,32
0,52,2500,14,23,13,32
0,62,9680,14,3,13,32
0,17,9670,14,61,13,32
0,52,7010,14,23,13,32
0,62,4820,14,3,13,32
0,62,4820,14,3,13,32
0,62,4820,14,3,13,32
0,62,7640,14,3,13,32
0,62,7640,14,3,13,32
0,62,7640,14,3,13,32
0,62,7640,14,3,13,32
0,62,5140,14,3,13,32
0,62,5140,14,3,13,32
0,62,5140,14,3,13,32
0,13,3090,14,3,13,32
0,52,13130,14,23,13,32
0,52,13130,14,23,13,32
0,53,3920,14,61,13,32
0,252,3320,14,42,13,32
0,75,3370,14,61,13,32
0,245,9210,14,13,13,32
0,32,8290,14,63,13,32
0,86,9540,14,3,13,32
0,62,15710,14,3,13,32
0,62,15710,14,3,13,32
0,62,15710,14,3,13,32
0,62,15710,14,3,13,32
0,62,15710,14,3,13,32
0,62,15710,14,3,13,32
0,62,15710,14,3,13,32
0,86,10480,14,3,13,32
0,62,13910,14,3,13,32
0,62,13910,14,3,13,32
0,62,13910,14,3,13,32
0,62,13910,14,3,13,32
0,62,13910,14,3,13,32
0,62,13910,14,3,13,32
0,86,7970,14,3,13,32
0,17,5990,14,61,13,32
0,52,2480,14,23,13,32
0,24,13930,14,63,13,32
0,24,13930,14,63,13,32
0,24,13930,14,63,13,32
0,62,6090,14,3,13,32
0,62,6090,14,3,13,32
0,62,6090,14,3,13,32
0,62,6090,14,3,13,32
0,52,6980,14,23,13,32
0,52,6980,14,23,13,32
0,41,12120,14,55,13,32
0,41,12120,14,55,13,32
0,227,0,14,42,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,28,0,14,61,5,5
0,227,0,14,42,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,38980,14,61,5,5
0,137,0,14,61,5,5
0,227,0,14,42,5,5
0,137,0,14,61,5,5
0,227,0,14,42,5,5
0,227,18880,14,42,5,12
0,137,34960,14,61,5,12
0,196,38920,14,3,5,12
0,227,37100,14,42,5,12
0,97,12480,14,8,5,12
0,227,21600,14,42,5,12
0,266,21460,14,3,5,12
0,124,37940,14,23,5,12
0,33,19860,18,60,7,37
0,81,18480,18,60,5,37
0,246,21120,14,3,3,57
0,43,21640,14,61,3,57
0,28,31590,14,61,3,57
0,227,20090,14,42,3,57
0,28,31650,14,61,3,57
0,227,20070,14,42,3,57
0,227,20270,14,42,3,57
0,36,31250,14,13,3,57
0,36,29900,14,13,3,57
0,261,14520,14,3,3,57
0,99,28200,22,45,7,43
0,99,28200,22,45,7,43
0,99,28200,22,45,7,43
0,99,28200,22,45,7,43
0,99,28200,22,45,7,43
0,99,28200,22,45,7,43
0,99,35180,22,45,7,43
0,99,35180,22,45,7,43
0,99,35180,22,45,7,43
0,99,34390,22,45,7,43
0,224,24350,1,68,3,48
0,50,24350,1,68,3,48
0,137,21810,14,61,5,25
0,137,33180,14,61,5,25
0,107,31910,14,23,5,25
0,109,23120,14,13,5,25
0,28,34640,14,61,5,25
0,72,29800,14,49,5,25
0,137,21390,14,61,5,25
0,5,32500,14,61,5,25
0,6,32500,14,61,5,25
0,229,34850,14,23,5,25
0,120,17370,14,49,5,25
0,84,15350,14,23,5,17
0,227,35000,14,42,5,17
0,200,24160,14,13,5,17
0,103,20460,14,3,5,17
0,227,27810,14,42,5,17
0,227,38420,14,42,5,17
0,227,20170,14,42,5,17
0,43,21120,14,61,5,17
0,227,37690,14,42,5,17
0,69,37690,14,3,5,17
0,69,37690,14,3,5,17
0,227,23050,14,42,7,54
0,227,39930,14,42,7,54
0,69,37900,14,3,7,54
0,196,21410,14,3,7,54
0,137,21280,14,61,7,54
0,227,39700,14,42,7,54
0,268,39310,14,3,7,54
0,84,39770,14,23,7,54
0,201,36670,14,18,7,54
0,72,30500,14,49,7,54
0,227,19530,14,42,7,54
0,96,21180,14,3,7,54
0,227,19650,14,42,7,54
0,28,35030,14,61,7,54
0,227,39730,14,42,7,54
0,137,19130,14,61,7,54
0,36,29700,14,13,5,54
0,111,35930,14,23,5,54
0,245,37510,14,13,5,54
0,28,36400,14,61,5,54
0,227,39100,14,42,5,54
0,28,38120,14,61,5,54
0,84,21290,14,23,5,54
0,196,21450,14,3,5,54
0,61,40350,14,3,5,54
0,61,40350,14,3,5,54
0,84,38790,14,23,5,54
0,96,40360,14,3,5,54
0,227,20260,14,42,5,54
0,28,35970,14,61,5,54
0,36,32840,14,13,5,54
0,227,36730,14,42,5,7
0,36,32390,14,13,5,7
0,143,19320,14,61,5,7
0,36,16990,14,13,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,62,23290,14,3,5,7
0,69,39290,14,3,5,7
0,69,38450,14,3,5,54
0,137,20140,14,61,5,54
0,227,39320,14,42,5,54
0,137,39430,14,61,5,54
0,266,20710,14,3,5,54
0,122,21020,22,36,5,37
0,15,19220,5,20,5,37
0,200,37450,14,13,5,54
0,84,36930,14,23,5,54
0,176,17690,14,3,5,54
0,137,21540,14,61,5,54
0,227,37940,14,42,5,54
0,107,37090,14,23,5,54
0,227,29520,14,42,5,54
0,69,40450,14,3,5,54
0,69,40450,14,3,5,54
0,200,16860,14,13,5,54
0,36,39470,14,13,5,54
0,36,27770,14,13,5,54
0,227,37780,14,42,5,54
0,28,36000,14,61,7,54
0,137,39340,14,61,5,54
0,69,37960,14,3,7,54
0,84,38840,14,23,7,54
0,28,33570,14,61,7,54
0,69,39150,14,3,7,54
0,227,30950,14,42,7,54
0,137,38470,14,61,7,54
0,84,39210,14,23,7,54
0,196,21050,14,3,7,54
0,227,39990,14,42,7,54
0,36,29750,14,13,7,54
0,196,21200,14,3,7,54
0,227,35460,14,42,7,54
0,28,39300,14,61,7,54
0,36,29220,14,13,7,54
0,266,20770,14,3,7,54
0,36,35510,14,13,7,54
0,69,35280,14,3,7,54
0,201,36790,14,18,7,54
0,28,34080,14,61,7,54
0,137,39720,14,61,7,54
0,137,39920,14,61,7,54
0,36,33870,14,13,7,54
0,61,31500,14,3,7,54
0,61,31500,14,3,7,54
0,69,35720,14,3,7,54
0,61,33110,14,3,7,54
0,61,33110,14,3,7,54
0,227,21200,14,42,7,54
0,227,39550,14,42,7,54
0,200,23120,14,13,5,25
0,137,33890,14,61,5,25
0,227,39630,14,42,5,25
0,227,39870,14,42,5,25
0,261,19600,14,3,7,25
0,28,30840,14,61,7,25
0,227,22420,14,42,7,25
0,36,30060,14,13,7,25
0,229,35920,14,23,7,25
0,202,29150,14,23,7,25
0,227,21420,14,42,7,25
0,227,33400,14,42,7,25
0,69,19350,14,3,7,25
0,36,34480,14,13,7,25
0,246,33190,14,3,5,45
0,246,33980,14,3,5,45
0,246,38980,14,3,5,45
0,245,26530,14,13,5,45
0,200,22660,14,13,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,62,16690,14,3,5,45
0,137,32150,14,61,5,45
0,30,21830,14,3,5,45
0,124,22820,14,23,5,45
0,261,9270,14,3,5,45
0,227,38970,14,42,5,45
0,229,20480,14,23,5,45
0,36,28760,14,13,5,45
0,8,14350,14,61,5,45
0,28,38400,14,61,5,45
0,227,20060,14,42,5,45
0,132,29310,14,61,5,45
0,227,38810,14,42,5,45
0,36,29220,14,13,5,45
0,245,27250,14,13,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,62,22740,14,3,5,45
0,84,20090,14,13,5,45
0,69,39320,14,3,5,45
0,69,19550,14,3,5,45
0,52,31960,14,23,5,45
0,112,34440,22,53,7,0
0,112,36760,22,53,7,0
0,112,37240,22,53,7,0
0,112,34070,22,53,7,0
0,112,34900,22,53,7,0
0,56,23020,5,41,5,48
0,227,0,14,42,5,43
0,72,0,14,49,5,43
0,72,0,14,49,5,43
0,69,35880,14,3,5,12
0,229,39460,14,23,5,12
0,273,21890,5,52,5,3
0,269,21890,5,52,5,3
0,196,20530,17,51,5,3
0,139,36500,5,52,5,3
0,139,36500,5,52,5,3
0,227,0,14,42,11,52
0,227,0,14,42,11,52
0,227,0,14,42,11,52
0,72,0,14,49,11,52
0,227,0,14,42,11,52
0,227,38620,14,42,11,52
0,245,37710,14,13,5,12
0,37,20730,14,61,5,12
0,84,37990,14,23,5,12
0,109,21850,14,13,5,12
0,28,37500,14,61,5,12
0,84,39040,14,23,5,12
0,227,19570,14,42,5,12
0,36,29730,14,13,5,12
0,266,21110,14,3,5,12
0,116,28540,14,13,3,57
0,103,20740,14,3,3,57
0,210,20890,14,23,3,57
0,227,21400,14,42,3,57
0,203,21230,14,23,3,57
0,28,29080,14,61,3,57
0,227,21090,14,42,3,57
0,137,21090,14,61,3,57
0,69,31000,14,3,3,57
0,54,30150,14,3,3,57
0,43,21140,14,61,3,57
0,227,29240,14,42,3,57
0,213,23670,5,56,5,34
0,139,36430,5,52,5,34
0,56,35370,5,41,5,35
0,139,29530,5,52,5,35
0,139,29530,5,52,5,35
0,66,31180,0,0,5,35
0,66,31180,0,0,5,35
0,129,39330,14,3,7,25
0,266,21220,14,3,7,25
0,200,33150,14,13,7,25
0,72,29520,14,49,7,25
0,84,21280,14,23,7,25
0,28,33850,14,61,7,25
0,229,17540,14,23,7,25
0,137,25160,14,61,7,25
0,72,36520,14,49,7,25
0,124,21550,14,23,7,25
0,28,32090,14,61,7,25
0,69,20760,14,3,7,25
0,28,22790,14,61,7,25
0,227,39930,14,42,5,25
0,137,21150,14,61,5,25
0,196,21600,14,61,5,25
0,261,19520,14,3,5,25
0,261,39200,14,3,5,25
0,72,38340,14,49,7,25
0,120,19640,14,26,7,25
0,227,21520,14,42,7,25
0,132,33540,14,61,7,25
0,137,16770,14,61,7,25
0,72,37490,14,49,11,39
0,72,0,14,49,11,39
0,72,0,14,49,11,39
0,72,0,14,49,11,39
0,28,0,14,61,11,39
0,137,0,14,61,11,39
0,227,0,14,42,11,39
0,227,0,14,42,11,39
0,227,0,14,42,11,39
0,137,0,14,61,11,39
0,28,0,14,61,11,39
0,28,0,14,61,11,39
0,227,0,14,42,11,39
0,227,0,14,42,11,39
0,72,0,14,49,11,39
0,227,0,14,42,11,39
0,72,0,14,49,11,39
0,72,0,14,49,11,39
0,250,32530,8,58,5,50
0,271,34320,17,51,5,50
0,221,33950,11,69,5,21
0,221,34130,11,69,5,21
0,137,37660,14,61,7,57
0,137,21660,14,61,7,57
0,137,33410,14,61,7,57
0,137,35680,14,61,7,57
0,69,35160,14,3,7,57
0,28,36500,14,61,7,57
0,36,38100,14,13,7,57
0,137,21500,14,61,7,57
0,137,19210,14,61,7,57
0,72,36410,14,49,7,57
0,61,20340,14,3,7,57
0,87,5210,14,3,7,57
0,137,35760,14,61,7,57
0,227,21570,14,42,7,57
0,28,38390,14,61,7,57
0,69,38580,14,3,7,57
0,227,37860,14,42,7,57
0,261,19090,14,3,7,25
0,261,19090,14,3,7,25
0,200,36510,14,13,7,25
0,72,38020,14,49,7,25
0,196,20310,14,3,7,25
0,107,33770,14,23,7,25
0,107,33770,14,23,7,25
0,227,38270,14,42,7,25
0,28,34740,14,61,7,25
0,227,39430,14,42,7,25
0,72,31340,14,49,7,25
0,72,39720,14,49,7,25
0,227,39210,14,42,7,25
0,227,39160,14,42,7,25
0,266,21510,14,3,7,25
0,207,22450,14,13,7,25
0,72,35940,14,49,5,12
0,84,20460,14,23,5,12
0,84,21440,14,23,5,12
0,36,29740,14,13,5,12
0,117,8170,14,13,5,12
0,28,38100,14,61,5,12
0,69,38900,14,3,5,12
0,227,36180,14,42,5,12
0,28,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,28,39870,14,61,5,5
0,227,0,14,42,5,5
0,227,0,14,42,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,37470,14,61,7,31
0,17,18680,14,61,5,31
0,200,37260,14,13,5,31
0,227,39510,14,42,5,31
0,36,39020,14,13,5,31
0,28,21170,14,61,5,31
0,137,38120,14,61,5,31
0,69,32250,14,3,5,31
0,227,38660,14,42,5,31
0,227,19780,14,42,5,31
0,62,15500,14,3,5,31
0,62,15500,14,3,5,31
0,62,15500,14,3,5,31
0,62,15500,14,3,5,31
0,62,15500,14,3,5,31
0,62,15500,14,3,5,31
0,62,15500,14,3,5,31
0,62,15500,14,3,5,31
0,196,39060,14,3,5,31
0,196,39060,14,3,5,31
0,137,21320,14,61,5,31
0,72,35920,14,49,5,31
0,137,36240,14,61,5,31
0,28,36490,14,61,5,31
0,72,36080,14,49,5,31
0,84,18790,14,23,7,25
0,227,37660,14,42,7,25
0,137,39450,14,61,7,25
0,266,21430,14,3,7,25
0,99,31910,1,39,5,66
0,99,31910,1,39,5,66
0,99,31910,1,39,5,66
0,227,36080,14,42,5,54
0,266,21060,14,3,5,54
0,84,35330,14,23,5,54
0,28,34350,14,61,5,54
0,107,34700,14,23,5,54
0,107,34700,14,23,5,54
0,227,37720,14,42,5,54
0,200,37010,14,13,5,54
0,227,39830,14,42,5,54
